id	text
5055	<color=#bbddf3>一张金色图纸，用于打造赤金盔</color>\n<color=#547688>流寇掉落、据点生产、名城生产</color>
5056	<color=#bbddf3>一张红色图纸，用于打造凤麟盔</color>\n<color=#547688>血战积分兑换、皇城挖宝</color>
5057	<color=#bbddf3>一张绿色图纸，用于打造校尉印</color>\n<color=#547688>流寇掉落、据点生产、城主额外获得</color>
5058	<color=#bbddf3>一张蓝色图纸，用于打造偏将印</color>\n<color=#547688>流寇掉落、据点生产、城主额外获得</color>
5059	<color=#bbddf3>一张金色图纸，用于打造大将印</color>\n<color=#547688>流寇掉落、据点生产、名城生产</color>
5060	<color=#bbddf3>一张红色图纸，用于打造虎将印</color>\n<color=#547688>血战积分兑换、皇城挖宝</color>
5061	<color=#bbddf3>一张绿色图纸，用于打造苍云符</color>\n<color=#547688>流寇掉落、据点生产、城主额外获得</color>
5062	<color=#bbddf3>一张蓝色图纸，用于打造星魂符</color>\n<color=#547688>流寇掉落、据点生产、城主额外获得</color>
5063	<color=#bbddf3>一张金色图纸，用于打造真火符</color>\n<color=#547688>流寇掉落、据点生产、名城生产</color>
5064	<color=#bbddf3>一张紫色图纸，用于打造风啸符</color>\n<color=#547688>血战积分兑换、皇城挖宝</color>
5065	<color=#bbddf3>一张紫色图纸，用于打造方天戟</color>\n<color=#547688>活动、跨服活动</color>
5066	<color=#bbddf3>一张紫色图纸，用于打造赤兔马</color>\n<color=#547688>活动、跨服活动</color>
5067	<color=#bbddf3>一张紫色图纸，用于打造青龙铠</color>\n<color=#547688>活动、跨服活动</color>
5068	<color=#bbddf3>一张紫色图纸，用于打造龙鳞盔</color>\n<color=#547688>活动、跨服活动</color>
5069	<color=#bbddf3>一张紫色图纸，用于打造神将印</color>\n<color=#547688>活动、跨服活动</color>
5070	<color=#bbddf3>一张紫色图纸，用于打造天机符</color>\n<color=#547688>活动、跨服活动</color>
5081	<color=#bbddf3>泛着蓝光的箱子，随机开出蓝色材料1-3个</color>
5082	<color=#bbddf3>泛着蓝光的箱子，随机开出蓝色材料3个</color>
5083	<color=#bbddf3>泛着蓝光的箱子，随机开出蓝色材料9个</color>
5084	<color=#bbddf3>泛着金光的箱子，随机开出金色材料1-3个</color>
5085	<color=#bbddf3>泛着金光的箱子，随机开出金色材料3个</color>
5086	<color=#bbddf3>泛着金光的箱子，随机开出金色材料9个</color>
5087	<color=#bbddf3>泛着红光的箱子，随机开出红色材料1-3个</color>
5088	<color=#bbddf3>泛着红光的箱子，随机开出红色材料3个</color>
5089	<color=#bbddf3>泛着红光的箱子，随机开出红色材料9个</color>
5091	<color=#bbddf3>泛着蓝光的箱子，随机开出蓝色材料1-3个</color>
5092	<color=#bbddf3>泛着蓝光的箱子，随机开出蓝色材料3-6个</color>
5093	<color=#bbddf3>泛着金光的箱子，随机开出金色材料1-3个</color>
5094	<color=#bbddf3>泛着金光的箱子，随机开出金色材料3-6个</color>
5095	<color=#bbddf3>泛着红光的箱子，随机开出红色材料1-3个</color>
5096	<color=#bbddf3>泛着红光的箱子，随机开出红色材料3-6个</color>
5097	<color=#bbddf3>泛着紫光的箱子，随机开出紫色材料1-3个</color>
5098	<color=#bbddf3>泛着紫光的箱子，随机开出紫色材料3个</color>
5099	<color=#bbddf3>泛着紫光的箱子，随机开出紫色材料9个</color>
5101	<color=#bbddf3>一个装着银两的小箱子</color>\n<color=#25c9ff>使用后获得10000银两</color>
5102	<color=#bbddf3>一个装着银两的箱子</color>\n<color=#25c9ff>使用后获得50000银两</color>
5103	<color=#bbddf3>一个装着银两的大箱子</color>\n<color=#25c9ff>使用后获得150000银两</color>
5104	<color=#bbddf3>一个装着木材的小箱子</color>\n<color=#25c9ff>使用后获得10000木材</color>
5105	<color=#bbddf3>一个装着木材的箱子</color>\n<color=#25c9ff>使用后获得50000木材</color>
5106	<color=#bbddf3>一个装着木材的大箱子</color>\n<color=#25c9ff>使用后获得150000木材</color>
5107	<color=#bbddf3>一个装着粮草的小箱子</color>\n<color=#25c9ff>使用后获得10000粮草</color>
5108	<color=#bbddf3>一个装着粮草的箱子</color>\n<color=#25c9ff>使用后获得50000粮草</color>
5109	<color=#bbddf3>一个装着粮草的大箱子</color>\n<color=#25c9ff>使用后获得150000粮草</color>
5110	<color=#bbddf3>一个装着镔铁的小箱子</color>\n<color=#25c9ff>使用后获得5000镔铁</color>
5111	<color=#bbddf3>一个装着镔铁的箱子</color>\n<color=#25c9ff>使用后获得25000镔铁</color>
5112	<color=#bbddf3>一个装着镔铁的大箱子</color>\n<color=#25c9ff>使用后获得75000镔铁</color>
5120	<color=#bbddf3>银两可以用来升级建筑、研究科技、国家建设等</color>
5121	<color=#bbddf3>木材可以用来升级建筑、研究科技、国家建设等</color>
5122	<color=#bbddf3>粮草主要用来募兵、出征、国家建设</color>
5123	<color=#bbddf3>镔铁可以用来升级神器</color>
5124	<color=#bbddf3>元宝</color>
5125	<color=#bbddf3>功勋可以提升玩家的爵位</color>
5126	<color=#bbddf3>攻打副本和出征时需要消耗体力</color>
5127	<color=#bbddf3>主公升级时所需的经验值</color>
5128	<color=#bbddf3>善防守，可克制弓兵</color>
5129	<color=#bbddf3>善冲锋，可克制步兵</color>
5130	<color=#bbddf3>善远攻，可克制骑兵</color>
5131	<color=#bbddf3>铁质迁城令，可以将城池迁移到已解锁地图的随机坐标</color>\n<color=#547688>商店购买、流寇掉落</color>
5132	<color=#bbddf3>铜质迁城令，野外选择空地，可以将城池迁移到您指定地图的随机坐标</color>\n<color=#547688>商店购买</color>
5133	<color=#bbddf3>金质迁城令，野外选择空地，可以迁城到您指定地图的指定坐标</color>\n<color=#547688>商店购买</color>
5134	<color=#bbddf3>加速5分钟，由于建筑升级和募兵</color>
5135	<color=#bbddf3>加速1小时，由于建筑升级和募兵</color>
5136	<color=#bbddf3>加速12小时，由于建筑升级和募兵</color>
5137	<color=#bbddf3>行军急行，当前队伍的行军时间较少50%</color>\n<color=#547688>商店购买</color>
5138	<color=#bbddf3>行军急行，当前队伍的行军时间减为1秒，可立即到达目的地</color>\n<color=#547688>商店购买</color>
5139	<color=#bbddf3>召回当前前往出征的队伍</color>\n<color=#547688>商店购买</color>
5140	<color=#bbddf3>免战高悬，使用后8小时内不可被宣战</color>\n<color=#547688>商店购买</color>
5141	<color=#bbddf3>免战高悬，使用后24小时内不可被宣战</color>\n<color=#547688>商店购买</color>
5142	<color=#bbddf3>立即完成</color>\
5151	<color=#25c9ff>打开后随机获得一张蓝色品质的图纸</color>
5152	<color=#25c9ff>打开后随机获得一张紫色品质的图纸</color>
5153	<color=#25c9ff>打开后随机获得一张金色品质的图纸</color>
5154	<color=#25c9ff>打开后随机获得一张金色品质的战马、武器、铠甲图纸</color>\n<color=#547688>活动产出</color>
5161	<color=#25c9ff>低级经验丹，可以少量增加武将的经验值</color>\n<color=#547688>活动产出</color>
5162	<color=#25c9ff>中级经验丹，可以增加武将的经验值</color>\n<color=#547688>活动产出</color>
5163	<color=#25c9ff>高级经验丹，可以增加武将60000经验值</color>\n<color=#547688>商店购买</color>
5164	<color=#bbddf3>可以进行一次免费洗髓的丹药</color>\n<color=#547688></color>
5171	<color=#bbddf3>让全世界都能听到你说的话，一个大喇叭只能喊一次</color>\n<color=#547688>商店购买</color>
5172	<color=#bbddf3>一张珍贵的改名卷轴，可以更改主公名字</color>\n<color=#547688>商店购买</color>
5173	<color=#bbddf3>神将留下的令牌，可以提升武将品质，招募获得重复武将自动转化为为将领</color>\n<color=#547688></color>
5181	<color=#bbddf3>征收任意县城时，消耗双倍功勋，获得双倍奖励</color>\n<color=#25c9ff>征收县城时自动使用</color>\n<color=#547688>活动获得</color>
5182	<color=#bbddf3>征收任意郡城时，消耗双倍功勋，获得双倍奖励</color>\n<color=#25c9ff>征收郡城时自动使用</color>\n<color=#547688>活动获得</color>
5183	<color=#bbddf3>征收任意治所时，消耗双倍功勋，获得双倍奖励</color>\n<color=#25c9ff>征收治所时自动使用</color>\n<color=#547688>活动获得</color>
5184	<color=#bbddf3>征收任意封地时，消耗双倍功勋，获得双倍奖励</color>\n<color=#25c9ff>征收封地时自动使用</color>\n<color=#547688>活动获得</color>
5185	<color=#bbddf3>征收任意封地时，消耗双倍功勋，获得双倍奖励</color>\n<color=#25c9ff>征收封地时自动使用</color>\n<color=#547688>活动获得</color>
5186	<color=#bbddf3>征收任意封地时，消耗双倍功勋，获得双倍奖励</color>\n<color=#25c9ff>征收封地时自动使用</color>\n<color=#547688>活动获得</color>
5201	<color=#bbddf3>行军速度+15%，持续1小时</color>\n<color=#547688>活动获得</color>
5202	<color=#bbddf3>所有士兵攻击力+5%，持续30分钟</color>\n<color=#547688>活动获得</color>
5203	<color=#bbddf3>所有士兵防御力+5%，持续31分钟</color>\n<color=#547688>活动获得</color>
5204	<color=#bbddf3>武将士兵死亡时没在兵营额外增加20%伤病恢复，持续30分钟</color>\n<color=#547688>活动获得</color>
5221	<color=#bbddf3>少量增加绝色型女将的亲密度</color>\n<color=#547688>坊市微服私访获得</color>
5222	<color=#bbddf3>大量增加绝色型女将的亲密度</color>\n<color=#547688>坊市微服私访获得</color>
5223	<color=#bbddf3>极大增加绝色型女将的亲密度</color>\n<color=#547688>坊市微服私访获得</color>
5224	<color=#bbddf3>少量增加温婉型女将的亲密度</color>\n<color=#547688>坊市微服私访获得</color>
5225	<color=#bbddf3>大量增加温婉型女将的亲密度</color>\n<color=#547688>坊市微服私访获得</color>
5226	<color=#bbddf3>极大增加温婉型女将的亲密度</color>\n<color=#547688>坊市微服私访获得</color>
5227	<color=#bbddf3>少量增加彪爽型女将的亲密度</color>\n<color=#547688>坊市微服私访获得</color>
5228	<color=#bbddf3>大量增加彪爽型女将的亲密度</color>\n<color=#547688>坊市微服私访获得</color>
5229	<color=#bbddf3>极大增加彪爽型女将的亲密度</color>\n<color=#547688>坊市微服私访获得</color>
5241	<color=#bbddf3>集齐指定数量的民居图纸1后即可激活民居1</color>\n<color=#547688>副本掉落</color>
5242	<color=#bbddf3>集齐指定数量的民居图纸2后即可激活民居2</color>\n<color=#547688>副本掉落</color>
5243	<color=#bbddf3>集齐指定数量的民居图纸3后即可激活民居3</color>\n<color=#547688>副本掉落</color>
5244	<color=#bbddf3>集齐指定数量的民居图纸4后即可激活民居4</color>\n<color=#547688>副本掉落</color>
5245	<color=#bbddf3>集齐指定数量的民居图纸5后即可激活民居5</color>\n<color=#547688>副本掉落</color>
5246	<color=#bbddf3>集齐指定数量的民居图纸6后即可激活民居6</color>\n<color=#547688>副本掉落</color>
5247	<color=#bbddf3>集齐指定数量的民居图纸7后即可激活民居7</color>\n<color=#547688>副本掉落</color>
5248	<color=#bbddf3>集齐指定数量的民居图纸8后即可激活民居8</color>\n<color=#547688>副本掉落</color>
5249	<color=#bbddf3>集齐指定数量的民居图纸9后即可激活民居9</color>\n<color=#547688>副本掉落</color>
5250	<color=#bbddf3>集齐指定数量的民居图纸10后即可激活民居10</color>\n<color=#547688>副本掉落</color>
5251	<color=#bbddf3>集齐指定数量的民居图纸11后即可激活民居11</color>\n<color=#547688>副本掉落</color>
5252	<color=#bbddf3>集齐指定数量的民居图纸12后即可激活民居12</color>\n<color=#547688>副本掉落</color>
5253	<color=#bbddf3>集齐指定数量的民居图纸13后即可激活民居13</color>\n<color=#547688>副本掉落</color>
5254	<color=#bbddf3>集齐指定数量的民居图纸14后即可激活民居14</color>\n<color=#547688>副本掉落</color>
5255	<color=#bbddf3>集齐指定数量的民居图纸15后即可激活民居15</color>\n<color=#547688>副本掉落</color>
5256	<color=#bbddf3>集齐指定数量的民居图纸16后即可激活民居16</color>\n<color=#547688>副本掉落</color>
5257	<color=#bbddf3>集齐指定数量的民居图纸17后即可激活民居17</color>\n<color=#547688>副本掉落</color>
5258	<color=#bbddf3>集齐指定数量的民居图纸18后即可激活民居18</color>\n<color=#547688>副本掉落</color>
5259	<color=#bbddf3>集齐指定数量的民居图纸19后即可激活民居19</color>\n<color=#547688>副本掉落</color>
5260	<color=#bbddf3>集齐指定数量的民居图纸20后即可激活民居20</color>\n<color=#547688>副本掉落</color>
5261	<color=#bbddf3>集齐指定数量的民居图纸21后即可激活民居21</color>\n<color=#547688>副本掉落</color>
5262	<color=#bbddf3>集齐指定数量的民居图纸22后即可激活民居22</color>\n<color=#547688>副本掉落</color>
5263	<color=#bbddf3>集齐指定数量的民居图纸23后即可激活民居23</color>\n<color=#547688>副本掉落</color>
5264	<color=#bbddf3>集齐指定数量的民居图纸24后即可激活民居24</color>\n<color=#547688>副本掉落</color>
5265	<color=#bbddf3>集齐指定数量的民居图纸25后即可激活民居25</color>\n<color=#547688>副本掉落</color>
5266	<color=#bbddf3>集齐指定数量的民居图纸26后即可激活民居26</color>\n<color=#547688>副本掉落</color>
5267	<color=#bbddf3>集齐指定数量的民居图纸27后即可激活民居27</color>\n<color=#547688>副本掉落</color>
5268	<color=#bbddf3>集齐指定数量的民居图纸28后即可激活民居28</color>\n<color=#547688>副本掉落</color>
5269	<color=#bbddf3>集齐指定数量的民居图纸29后即可激活民居29</color>\n<color=#547688>副本掉落</color>
5270	<color=#bbddf3>集齐指定数量的民居图纸30后即可激活民居30</color>\n<color=#547688>副本掉落</color>
5291	<color=#bbddf3>集齐指定数量的农田图纸1后即可激活农田1</color>\n<color=#547688>副本掉落</color>
5292	<color=#bbddf3>集齐指定数量的农田图纸2后即可激活农田2</color>\n<color=#547688>副本掉落</color>
5293	<color=#bbddf3>集齐指定数量的农田图纸3后即可激活农田3</color>\n<color=#547688>副本掉落</color>
5294	<color=#bbddf3>集齐指定数量的农田图纸4后即可激活农田4</color>\n<color=#547688>副本掉落</color>
5295	<color=#bbddf3>集齐指定数量的农田图纸5后即可激活农田5</color>\n<color=#547688>副本掉落</color>
5296	<color=#bbddf3>集齐指定数量的农田图纸6后即可激活农田6</color>\n<color=#547688>副本掉落</color>
5297	<color=#bbddf3>集齐指定数量的农田图纸7后即可激活农田7</color>\n<color=#547688>副本掉落</color>
5298	<color=#bbddf3>集齐指定数量的农田图纸8后即可激活农田8</color>\n<color=#547688>副本掉落</color>
5299	<color=#bbddf3>集齐指定数量的农田图纸9后即可激活农田9</color>\n<color=#547688>副本掉落</color>
5300	<color=#bbddf3>集齐指定数量的农田图纸10后即可激活农田10</color>\n<color=#547688>副本掉落</color>
5301	<color=#bbddf3>集齐指定数量的农田图纸11后即可激活农田11</color>\n<color=#547688>副本掉落</color>
5302	<color=#bbddf3>集齐指定数量的农田图纸12后即可激活农田12</color>\n<color=#547688>副本掉落</color>
5303	<color=#bbddf3>集齐指定数量的农田图纸13后即可激活农田13</color>\n<color=#547688>副本掉落</color>
5304	<color=#bbddf3>集齐指定数量的农田图纸14后即可激活农田14</color>\n<color=#547688>副本掉落</color>
5305	<color=#bbddf3>集齐指定数量的农田图纸15后即可激活农田15</color>\n<color=#547688>副本掉落</color>
5306	<color=#bbddf3>集齐指定数量的农田图纸16后即可激活农田16</color>\n<color=#547688>副本掉落</color>
5307	<color=#bbddf3>集齐指定数量的农田图纸17后即可激活农田17</color>\n<color=#547688>副本掉落</color>
5308	<color=#bbddf3>集齐指定数量的农田图纸18后即可激活农田18</color>\n<color=#547688>副本掉落</color>
5309	<color=#bbddf3>集齐指定数量的农田图纸19后即可激活农田19</color>\n<color=#547688>副本掉落</color>
5310	<color=#bbddf3>集齐指定数量的农田图纸20后即可激活农田20</color>\n<color=#547688>副本掉落</color>
5311	<color=#bbddf3>集齐指定数量的农田图纸21后即可激活农田21</color>\n<color=#547688>副本掉落</color>
5312	<color=#bbddf3>集齐指定数量的农田图纸22后即可激活农田22</color>\n<color=#547688>副本掉落</color>
5313	<color=#bbddf3>集齐指定数量的农田图纸23后即可激活农田23</color>\n<color=#547688>副本掉落</color>
5314	<color=#bbddf3>集齐指定数量的农田图纸24后即可激活农田24</color>\n<color=#547688>副本掉落</color>
5315	<color=#bbddf3>集齐指定数量的农田图纸25后即可激活农田25</color>\n<color=#547688>副本掉落</color>
5316	<color=#bbddf3>集齐指定数量的农田图纸26后即可激活农田26</color>\n<color=#547688>副本掉落</color>
5317	<color=#bbddf3>集齐指定数量的农田图纸27后即可激活农田27</color>\n<color=#547688>副本掉落</color>
5318	<color=#bbddf3>集齐指定数量的农田图纸28后即可激活农田28</color>\n<color=#547688>副本掉落</color>
5319	<color=#bbddf3>集齐指定数量的农田图纸29后即可激活农田29</color>\n<color=#547688>副本掉落</color>
5320	<color=#bbddf3>集齐指定数量的农田图纸30后即可激活农田30</color>\n<color=#547688>副本掉落</color>
5341	<color=#bbddf3>集齐指定数量的林场图纸1后即可激活林场1</color>\n<color=#547688>副本掉落</color>
5342	<color=#bbddf3>集齐指定数量的林场图纸2后即可激活林场2</color>\n<color=#547688>副本掉落</color>
5343	<color=#bbddf3>集齐指定数量的林场图纸3后即可激活林场3</color>\n<color=#547688>副本掉落</color>
5344	<color=#bbddf3>集齐指定数量的林场图纸4后即可激活林场4</color>\n<color=#547688>副本掉落</color>
5345	<color=#bbddf3>集齐指定数量的林场图纸5后即可激活林场5</color>\n<color=#547688>副本掉落</color>
5346	<color=#bbddf3>集齐指定数量的林场图纸6后即可激活林场6</color>\n<color=#547688>副本掉落</color>
5347	<color=#bbddf3>集齐指定数量的林场图纸7后即可激活林场7</color>\n<color=#547688>副本掉落</color>
5348	<color=#bbddf3>集齐指定数量的林场图纸8后即可激活林场8</color>\n<color=#547688>副本掉落</color>
5349	<color=#bbddf3>集齐指定数量的林场图纸9后即可激活林场9</color>\n<color=#547688>副本掉落</color>
5350	<color=#bbddf3>集齐指定数量的林场图纸10后即可激活林场10</color>\n<color=#547688>副本掉落</color>
5351	<color=#bbddf3>集齐指定数量的林场图纸11后即可激活林场11</color>\n<color=#547688>副本掉落</color>
5352	<color=#bbddf3>集齐指定数量的林场图纸12后即可激活林场12</color>\n<color=#547688>副本掉落</color>
5353	<color=#bbddf3>集齐指定数量的林场图纸13后即可激活林场13</color>\n<color=#547688>副本掉落</color>
5354	<color=#bbddf3>集齐指定数量的林场图纸14后即可激活林场14</color>\n<color=#547688>副本掉落</color>
5355	<color=#bbddf3>集齐指定数量的林场图纸15后即可激活林场15</color>\n<color=#547688>副本掉落</color>
5356	<color=#bbddf3>集齐指定数量的林场图纸16后即可激活林场16</color>\n<color=#547688>副本掉落</color>
5357	<color=#bbddf3>集齐指定数量的林场图纸17后即可激活林场17</color>\n<color=#547688>副本掉落</color>
5358	<color=#bbddf3>集齐指定数量的林场图纸18后即可激活林场18</color>\n<color=#547688>副本掉落</color>
5359	<color=#bbddf3>集齐指定数量的林场图纸19后即可激活林场19</color>\n<color=#547688>副本掉落</color>
5360	<color=#bbddf3>集齐指定数量的林场图纸20后即可激活林场20</color>\n<color=#547688>副本掉落</color>
5361	<color=#bbddf3>集齐指定数量的林场图纸21后即可激活林场21</color>\n<color=#547688>副本掉落</color>
5362	<color=#bbddf3>集齐指定数量的林场图纸22后即可激活林场22</color>\n<color=#547688>副本掉落</color>
5363	<color=#bbddf3>集齐指定数量的林场图纸23后即可激活林场23</color>\n<color=#547688>副本掉落</color>
5364	<color=#bbddf3>集齐指定数量的林场图纸24后即可激活林场24</color>\n<color=#547688>副本掉落</color>
