id	text
5068	<color=#bbddf3>一張紫色圖紙，用于打造龍鱗盔</color>
5069	<color=#bbddf3>一張紫色圖紙，用于打造神将印</color>
5070	<color=#bbddf3>一張紫色圖紙，用于打造天機符</color>
5081	<color=#bbddf3>泛着藍光的箱子，随機開出藍色材料1-3個</color>
5082	<color=#bbddf3>泛着藍光的箱子，随機開出藍色材料1-3個</color>
5083	<color=#bbddf3>泛着藍光的箱子，随機開出藍色材料3-6個</color>
5084	<color=#bbddf3>泛着紫光的箱子，随機開出紫色材料1-3個</color>
5085	<color=#bbddf3>泛着紫光的箱子，随機開出紫色材料1-3個</color>
5086	<color=#bbddf3>泛着紫光的箱子，随機開出紫色材料3-6個</color>
5087	<color=#bbddf3>泛着金光的箱子，随機開出金色材料1-3個</color>
5088	<color=#bbddf3>泛着金光的箱子，随機開出金色材料1-3個</color>
5089	<color=#bbddf3>泛着金光的箱子，随機開出金色材料3-6個</color>
5091	<color=#bbddf3>泛着藍光的箱子，随機開出藍色材料3個</color>
5092	<color=#bbddf3>泛着藍光的箱子，随機開出藍色材料9個</color>
5093	<color=#bbddf3>泛着紫光的箱子，随機開出紫色材料3個</color>
5094	<color=#bbddf3>泛着紫光的箱子，随機開出紫色材料9個</color>
5095	<color=#bbddf3>泛着金光的箱子，随機開出金色材料3個</color>
5096	<color=#bbddf3>泛着金光的箱子，随機開出金色材料9個</color>
5097	<color=#bbddf3>泛着紅光的箱子，随機開出紅色材料1-3個</color>
5098	<color=#bbddf3>泛着紅光的箱子，随機開出紅色材料1-3個</color>
5099	<color=#bbddf3>泛着紅光的箱子，随機開出紅色材料3-6個</color>
5101	<color=#bbddf3>一個裝着銀兩的小箱子，使用後獲得10K銀兩</color>
5102	<color=#bbddf3>一個裝着銀兩的箱子，使用後獲得50K銀兩</color>
5103	<color=#bbddf3>一個裝着銀兩的大箱子，使用後獲得150K銀兩</color>
5104	<color=#bbddf3>一個裝着木材的小箱子，使用後獲得10K木材</color>
5105	<color=#bbddf3>一個裝着木材的箱子，使用後獲得50K木材</color>
5106	<color=#bbddf3>一個裝着木材的大箱子，使用後獲得150K木材</color>
5107	<color=#bbddf3>一個裝着糧草的小箱子，使用後獲得10K糧草</color>
5108	<color=#bbddf3>一個裝着糧草的箱子，使用後獲得50K糧草</color>
5109	<color=#bbddf3>一個裝着糧草的大箱子，使用後獲得150K糧草</color>
5110	<color=#bbddf3>一個裝着镔鐵的小箱子，使用後獲得5000镔鐵</color>
5111	<color=#bbddf3>一個裝着镔鐵的箱子，使用後獲得25K镔鐵</color>
5112	<color=#bbddf3>一個裝着镔鐵的大箱子，使用後獲得75K镔鐵</color>
5120	<color=#bbddf3>銀兩可以用來升級建築、研究科技、國家建設等</color>
5121	<color=#bbddf3>木材可以用來升級建築、研究科技、國家建設等</color>
5122	<color=#bbddf3>糧草主要用來募兵、出征、國家建設</color>
5123	<color=#bbddf3>镔鐵可以用來升級神器</color>
5124	<color=#bbddf3>可用來購買高端道具，補充資源，加速等操作</color>
5125	<color=#bbddf3>功勳可以提升玩家的爵位</color>
5126	<color=#bbddf3>攻打副本和出征時需要消耗體力</color>
5127	<color=#bbddf3>主公升級時所需的經驗值。攻打副本，完成任務，日常活動，政務處理均可獲得</color>
5128	<color=#bbddf3>善防守，可克制弓兵</color>
5129	<color=#bbddf3>善沖鋒，可克制步兵</color>
5130	<color=#bbddf3>善遠攻，可克制騎兵</color>
5131	<color=#bbddf3>鐵質遷城令，可以将城池遷移到已解鎖地圖的随機坐标</color>
5132	<color=#bbddf3>銅質遷城令，野外選擇空地，可以将城池遷移到您指定地圖的随機坐标</color>
5133	<color=#bbddf3>金質遷城令，野外選擇空地，可以遷城到您指定地圖的指定坐标</color>
5134	<color=#bbddf3>加速5分鍾，由于建築升級和募兵</color>
5135	<color=#bbddf3>加速1小時，由于建築升級和募兵</color>
5136	<color=#bbddf3>加速12小時，由于建築升級和募兵</color>
5137	<color=#bbddf3>行軍急行，當前隊伍的行軍時間較少50%</color>
5138	<color=#bbddf3>行軍急行，當前隊伍的行軍時間減爲1秒，可立即到達目的地</color>
5139	<color=#bbddf3>召回當前前往出征的隊伍</color>
5140	<color=#bbddf3>免戰高懸，使用後8小時内不可被宣戰</color>
5141	<color=#bbddf3>免戰高懸，使用後24小時内不可被宣戰</color>
5142	<color=#bbddf3>立即完成</color>\
5151	<color=#25c9ff>打開後随機獲得一張綠色品質的圖紙</color>
5152	<color=#25c9ff>打開後随機獲得一張藍色品質的圖紙</color>
5153	<color=#25c9ff>打開後随機獲得一張紫色品質的圖紙</color>
5154	<color=#25c9ff>打開後随機獲得一張金色品質的圖紙</color>
5161	<color=#25c9ff>低級經驗丹，可以少量增加武将的經驗值10000</color>
5162	<color=#25c9ff>中級經驗丹，可以增加武将的經驗值30000</color>
5163	<color=#25c9ff>高級經驗丹，可以增加武将60000經驗值</color>
5164	<color=#bbddf3>可以進行一次免費洗髓的丹藥</color>
5171	<color=#bbddf3>讓全世界都能聽到你說的話，一個大喇叭隻能喊一次</color>
5172	<color=#bbddf3>一張珍貴的改名卷軸，可以更改主公名字</color>
5173	<color=#bbddf3>用于提升武将品質，招募獲得重複武将自動轉化爲爲将領</color>
5181	<color=#bbddf3>征收任意縣城時，消耗雙倍功勳，獲得雙倍獎勵</color>,<color=#25c9ff>征收縣城時自動使用</color>
5182	<color=#bbddf3>征收任意郡城時，消耗雙倍功勳，獲得雙倍獎勵</color>,<color=#25c9ff>征收郡城時自動使用</color>
5183	<color=#bbddf3>征收任意治所時，消耗雙倍功勳，獲得雙倍獎勵</color>,<color=#25c9ff>征收治所時自動使用</color>
5184	<color=#bbddf3>征收任意封地時，消耗雙倍功勳，獲得雙倍獎勵</color>,<color=#25c9ff>征收封地時自動使用</color>
5185	<color=#bbddf3>征收任意封地時，消耗雙倍功勳，獲得雙倍獎勵</color>,<color=#25c9ff>征收封地時自動使用</color>
5186	<color=#bbddf3>征收任意封地時，消耗雙倍功勳，獲得雙倍獎勵</color>,<color=#25c9ff>征收封地時自動使用</color>
5201	<color=#bbddf3>行軍速度+15%，持續1小時</color>
5202	<color=#bbddf3>所有士兵攻擊力+5%，持續30分鍾</color>
5203	<color=#bbddf3>所有士兵防禦力+5%，持續30分鍾</color>
5204	<color=#bbddf3>武将士兵陣亡時，将有20%複活，自動進入兵營，持續30分鍾</color>
5221	<color=#bbddf3>少量增加絕色型女将的親密度</color>\n<color=#547688>坊市微服私訪獲得</color>
5222	<color=#bbddf3>大量增加絕色型女将的親密度</color>\n<color=#547688>坊市微服私訪獲得</color>
5223	<color=#bbddf3>極大增加絕色型女将的親密度</color>\n<color=#547688>坊市微服私訪獲得</color>
5224	<color=#bbddf3>少量增加溫婉型女将的親密度</color>\n<color=#547688>坊市微服私訪獲得</color>
5225	<color=#bbddf3>大量增加溫婉型女将的親密度</color>\n<color=#547688>坊市微服私訪獲得</color>
5226	<color=#bbddf3>極大增加溫婉型女将的親密度</color>\n<color=#547688>坊市微服私訪獲得</color>
5227	<color=#bbddf3>少量增加彪爽型女将的親密度</color>\n<color=#547688>坊市微服私訪獲得</color>
5228	<color=#bbddf3>大量增加彪爽型女将的親密度</color>\n<color=#547688>坊市微服私訪獲得</color>
5229	<color=#bbddf3>極大增加彪爽型女将的親密度</color>\n<color=#547688>坊市微服私訪獲得</color>
5241	<color=#bbddf3>集齊指定數量的民居圖紙1後即可激活民居1</color>\n<color=#547688>副本掉落</color>
5242	<color=#bbddf3>集齊指定數量的民居圖紙2後即可激活民居2</color>\n<color=#547688>副本掉落</color>
5243	<color=#bbddf3>集齊指定數量的民居圖紙3後即可激活民居3</color>\n<color=#547688>副本掉落</color>
5244	<color=#bbddf3>集齊指定數量的民居圖紙4後即可激活民居4</color>\n<color=#547688>副本掉落</color>
5245	<color=#bbddf3>集齊指定數量的民居圖紙5後即可激活民居5</color>\n<color=#547688>副本掉落</color>
5246	<color=#bbddf3>集齊指定數量的民居圖紙6後即可激活民居6</color>\n<color=#547688>副本掉落</color>
5247	<color=#bbddf3>集齊指定數量的民居圖紙7後即可激活民居7</color>\n<color=#547688>副本掉落</color>
5248	<color=#bbddf3>集齊指定數量的民居圖紙8後即可激活民居8</color>\n<color=#547688>副本掉落</color>
5249	<color=#bbddf3>集齊指定數量的民居圖紙9後即可激活民居9</color>\n<color=#547688>副本掉落</color>
5250	<color=#bbddf3>集齊指定數量的民居圖紙10後即可激活民居10</color>\n<color=#547688>副本掉落</color>
5251	<color=#bbddf3>集齊指定數量的民居圖紙11後即可激活民居11</color>\n<color=#547688>副本掉落</color>
5252	<color=#bbddf3>集齊指定數量的民居圖紙12後即可激活民居12</color>\n<color=#547688>副本掉落</color>
5253	<color=#bbddf3>集齊指定數量的民居圖紙13後即可激活民居13</color>\n<color=#547688>副本掉落</color>
5254	<color=#bbddf3>集齊指定數量的民居圖紙14後即可激活民居14</color>\n<color=#547688>副本掉落</color>
5255	<color=#bbddf3>集齊指定數量的民居圖紙15後即可激活民居15</color>\n<color=#547688>副本掉落</color>
5256	<color=#bbddf3>集齊指定數量的民居圖紙16後即可激活民居16</color>\n<color=#547688>副本掉落</color>
5257	<color=#bbddf3>集齊指定數量的民居圖紙17後即可激活民居17</color>\n<color=#547688>副本掉落</color>
5258	<color=#bbddf3>集齊指定數量的民居圖紙18後即可激活民居18</color>\n<color=#547688>副本掉落</color>
5259	<color=#bbddf3>集齊指定數量的民居圖紙19後即可激活民居19</color>\n<color=#547688>副本掉落</color>
5260	<color=#bbddf3>集齊指定數量的民居圖紙20後即可激活民居20</color>\n<color=#547688>副本掉落</color>
5261	<color=#bbddf3>集齊指定數量的民居圖紙21後即可激活民居21</color>\n<color=#547688>副本掉落</color>
5262	<color=#bbddf3>集齊指定數量的民居圖紙22後即可激活民居22</color>\n<color=#547688>副本掉落</color>
5263	<color=#bbddf3>集齊指定數量的民居圖紙23後即可激活民居23</color>\n<color=#547688>副本掉落</color>
5264	<color=#bbddf3>集齊指定數量的民居圖紙24後即可激活民居24</color>\n<color=#547688>副本掉落</color>
5265	<color=#bbddf3>集齊指定數量的民居圖紙25後即可激活民居25</color>\n<color=#547688>副本掉落</color>
5266	<color=#bbddf3>集齊指定數量的民居圖紙26後即可激活民居26</color>\n<color=#547688>副本掉落</color>
5267	<color=#bbddf3>集齊指定數量的民居圖紙27後即可激活民居27</color>\n<color=#547688>副本掉落</color>
5268	<color=#bbddf3>集齊指定數量的民居圖紙28後即可激活民居28</color>\n<color=#547688>副本掉落</color>
5269	<color=#bbddf3>集齊指定數量的民居圖紙29後即可激活民居29</color>\n<color=#547688>副本掉落</color>
5270	<color=#bbddf3>集齊指定數量的民居圖紙30後即可激活民居30</color>\n<color=#547688>副本掉落</color>
5291	<color=#bbddf3>集齊指定數量的農田圖紙1後即可激活農田1</color>\n<color=#547688>副本掉落</color>
5292	<color=#bbddf3>集齊指定數量的農田圖紙2後即可激活農田2</color>\n<color=#547688>副本掉落</color>
5293	<color=#bbddf3>集齊指定數量的農田圖紙3後即可激活農田3</color>\n<color=#547688>副本掉落</color>
5294	<color=#bbddf3>集齊指定數量的農田圖紙4後即可激活農田4</color>\n<color=#547688>副本掉落</color>
5295	<color=#bbddf3>集齊指定數量的農田圖紙5後即可激活農田5</color>\n<color=#547688>副本掉落</color>
5296	<color=#bbddf3>集齊指定數量的農田圖紙6後即可激活農田6</color>\n<color=#547688>副本掉落</color>
5297	<color=#bbddf3>集齊指定數量的農田圖紙7後即可激活農田7</color>\n<color=#547688>副本掉落</color>
5298	<color=#bbddf3>集齊指定數量的農田圖紙8後即可激活農田8</color>\n<color=#547688>副本掉落</color>
5299	<color=#bbddf3>集齊指定數量的農田圖紙9後即可激活農田9</color>\n<color=#547688>副本掉落</color>
5300	<color=#bbddf3>集齊指定數量的農田圖紙10後即可激活農田10</color>\n<color=#547688>副本掉落</color>
5301	<color=#bbddf3>集齊指定數量的農田圖紙11後即可激活農田11</color>\n<color=#547688>副本掉落</color>
5302	<color=#bbddf3>集齊指定數量的農田圖紙12後即可激活農田12</color>\n<color=#547688>副本掉落</color>
5303	<color=#bbddf3>集齊指定數量的農田圖紙13後即可激活農田13</color>\n<color=#547688>副本掉落</color>
5304	<color=#bbddf3>集齊指定數量的農田圖紙14後即可激活農田14</color>\n<color=#547688>副本掉落</color>
5305	<color=#bbddf3>集齊指定數量的農田圖紙15後即可激活農田15</color>\n<color=#547688>副本掉落</color>
5306	<color=#bbddf3>集齊指定數量的農田圖紙16後即可激活農田16</color>\n<color=#547688>副本掉落</color>
5307	<color=#bbddf3>集齊指定數量的農田圖紙17後即可激活農田17</color>\n<color=#547688>副本掉落</color>
5308	<color=#bbddf3>集齊指定數量的農田圖紙18後即可激活農田18</color>\n<color=#547688>副本掉落</color>
5309	<color=#bbddf3>集齊指定數量的農田圖紙19後即可激活農田19</color>\n<color=#547688>副本掉落</color>
5310	<color=#bbddf3>集齊指定數量的農田圖紙20後即可激活農田20</color>\n<color=#547688>副本掉落</color>
5311	<color=#bbddf3>集齊指定數量的農田圖紙21後即可激活農田21</color>\n<color=#547688>副本掉落</color>
5312	<color=#bbddf3>集齊指定數量的農田圖紙22後即可激活農田22</color>\n<color=#547688>副本掉落</color>
5313	<color=#bbddf3>集齊指定數量的農田圖紙23後即可激活農田23</color>\n<color=#547688>副本掉落</color>
5314	<color=#bbddf3>集齊指定數量的農田圖紙24後即可激活農田24</color>\n<color=#547688>副本掉落</color>
5315	<color=#bbddf3>集齊指定數量的農田圖紙25後即可激活農田25</color>\n<color=#547688>副本掉落</color>
5316	<color=#bbddf3>集齊指定數量的農田圖紙26後即可激活農田26</color>\n<color=#547688>副本掉落</color>
5317	<color=#bbddf3>集齊指定數量的農田圖紙27後即可激活農田27</color>\n<color=#547688>副本掉落</color>
5318	<color=#bbddf3>集齊指定數量的農田圖紙28後即可激活農田28</color>\n<color=#547688>副本掉落</color>
5319	<color=#bbddf3>集齊指定數量的農田圖紙29後即可激活農田29</color>\n<color=#547688>副本掉落</color>
5320	<color=#bbddf3>集齊指定數量的農田圖紙30後即可激活農田30</color>\n<color=#547688>副本掉落</color>
5341	<color=#bbddf3>集齊指定數量的林場圖紙1後即可激活林場1</color>\n<color=#547688>副本掉落</color>
5342	<color=#bbddf3>集齊指定數量的林場圖紙2後即可激活林場2</color>\n<color=#547688>副本掉落</color>
5343	<color=#bbddf3>集齊指定數量的林場圖紙3後即可激活林場3</color>\n<color=#547688>副本掉落</color>
5344	<color=#bbddf3>集齊指定數量的林場圖紙4後即可激活林場4</color>\n<color=#547688>副本掉落</color>
5345	<color=#bbddf3>集齊指定數量的林場圖紙5後即可激活林場5</color>\n<color=#547688>副本掉落</color>
5346	<color=#bbddf3>集齊指定數量的林場圖紙6後即可激活林場6</color>\n<color=#547688>副本掉落</color>
5347	<color=#bbddf3>集齊指定數量的林場圖紙7後即可激活林場7</color>\n<color=#547688>副本掉落</color>
5348	<color=#bbddf3>集齊指定數量的林場圖紙8後即可激活林場8</color>\n<color=#547688>副本掉落</color>
5349	<color=#bbddf3>集齊指定數量的林場圖紙9後即可激活林場9</color>\n<color=#547688>副本掉落</color>
5350	<color=#bbddf3>集齊指定數量的林場圖紙10後即可激活林場10</color>\n<color=#547688>副本掉落</color>
5351	<color=#bbddf3>集齊指定數量的林場圖紙11後即可激活林場11</color>\n<color=#547688>副本掉落</color>
5352	<color=#bbddf3>集齊指定數量的林場圖紙12後即可激活林場12</color>\n<color=#547688>副本掉落</color>
5353	<color=#bbddf3>集齊指定數量的林場圖紙13後即可激活林場13</color>\n<color=#547688>副本掉落</color>
5354	<color=#bbddf3>集齊指定數量的林場圖紙14後即可激活林場14</color>\n<color=#547688>副本掉落</color>
5355	<color=#bbddf3>集齊指定數量的林場圖紙15後即可激活林場15</color>\n<color=#547688>副本掉落</color>
5356	<color=#bbddf3>集齊指定數量的林場圖紙16後即可激活林場16</color>\n<color=#547688>副本掉落</color>
5357	<color=#bbddf3>集齊指定數量的林場圖紙17後即可激活林場17</color>\n<color=#547688>副本掉落</color>
5358	<color=#bbddf3>集齊指定數量的林場圖紙18後即可激活林場18</color>\n<color=#547688>副本掉落</color>
5359	<color=#bbddf3>集齊指定數量的林場圖紙19後即可激活林場19</color>\n<color=#547688>副本掉落</color>
5360	<color=#bbddf3>集齊指定數量的林場圖紙20後即可激活林場20</color>\n<color=#547688>副本掉落</color>
5361	<color=#bbddf3>集齊指定數量的林場圖紙21後即可激活林場21</color>\n<color=#547688>副本掉落</color>
5362	<color=#bbddf3>集齊指定數量的林場圖紙22後即可激活林場22</color>\n<color=#547688>副本掉落</color>
5363	<color=#bbddf3>集齊指定數量的林場圖紙23後即可激活林場23</color>\n<color=#547688>副本掉落</color>
5364	<color=#bbddf3>集齊指定數量的林場圖紙24後即可激活林場24</color>\n<color=#547688>副本掉落</color>
5365	<color=#bbddf3>集齊指定數量的林場圖紙25後即可激活林場25</color>\n<color=#547688>副本掉落</color>
5366	<color=#bbddf3>集齊指定數量的林場圖紙26後即可激活林場26</color>\n<color=#547688>副本掉落</color>
5367	<color=#bbddf3>集齊指定數量的林場圖紙27後即可激活林場27</color>\n<color=#547688>副本掉落</color>
5368	<color=#bbddf3>集齊指定數量的林場圖紙28後即可激活林場28</color>\n<color=#547688>副本掉落</color>
5369	<color=#bbddf3>集齊指定數量的林場圖紙29後即可激活林場29</color>\n<color=#547688>副本掉落</color>
5370	<color=#bbddf3>集齊指定數量的林場圖紙30後即可激活林場30</color>\n<color=#547688>副本掉落</color>
5391	<color=#bbddf3>集齊指定數量的鐵礦圖紙1後即可激活鐵礦1</color>\n<color=#547688>副本掉落</color>
5392	<color=#bbddf3>集齊指定數量的鐵礦圖紙2後即可激活鐵礦2</color>\n<color=#547688>副本掉落</color>
5393	<color=#bbddf3>集齊指定數量的鐵礦圖紙3後即可激活鐵礦3</color>\n<color=#547688>副本掉落</color>
5394	<color=#bbddf3>集齊指定數量的鐵礦圖紙4後即可激活鐵礦4</color>\n<color=#547688>副本掉落</color>
5395	<color=#bbddf3>集齊指定數量的鐵礦圖紙5後即可激活鐵礦5</color>\n<color=#547688>副本掉落</color>
5396	<color=#bbddf3>集齊指定數量的鐵礦圖紙6後即可激活鐵礦6</color>\n<color=#547688>副本掉落</color>
5397	<color=#bbddf3>集齊指定數量的鐵礦圖紙7後即可激活鐵礦7</color>\n<color=#547688>副本掉落</color>
5398	<color=#bbddf3>集齊指定數量的鐵礦圖紙8後即可激活鐵礦8</color>\n<color=#547688>副本掉落</color>
5399	<color=#bbddf3>集齊指定數量的鐵礦圖紙9後即可激活鐵礦9</color>\n<color=#547688>副本掉落</color>
5400	<color=#bbddf3>集齊指定數量的鐵礦圖紙10後即可激活鐵礦10</color>\n<color=#547688>副本掉落</color>
5401	<color=#bbddf3>集齊指定數量的鐵礦圖紙11後即可激活鐵礦11</color>\n<color=#547688>副本掉落</color>
5402	<color=#bbddf3>集齊指定數量的鐵礦圖紙12後即可激活鐵礦12</color>\n<color=#547688>副本掉落</color>
5403	<color=#bbddf3>集齊指定數量的鐵礦圖紙13後即可激活鐵礦13</color>\n<color=#547688>副本掉落</color>
